Property_ID,Property_Name,City,Neighborhood,Price,Bedrooms,Bathrooms,Square_Feet,Property_Type,Latitude,Longitude,School_Distance,Parking,Age_of_Property,Status,Builder,Listing_Date
PROP00911,Dwarka Estate,Delhi,Dwarka,46030000,4,4,1658,Apartment,28.644104,77.12274,1.8,No,7,Under Construction,Puravankara,2026-02-11
PROP01047,Indiranagar Gardens,Bangalore,Indiranagar,17356000,2,2,1422,Apartment,13.013621,77.525047,3.7,Yes,25,Available,Sobha Ltd,2025-11-10
PROP00230,Secunderabad Court,Hyderabad,Secunderabad,19786000,5,5,2153,Villa,17.402385,78.517686,0.5,Yes,2,Available,Puravankara,2023-07-05
PROP00301,Kothrud Estate,Pune,Kothrud,16604000,3,3,1586,Apartment,18.520907,73.831095,1.1,Yes,15,Sold,Tata Housing,2023-05-28
PROP00919,Gachibowli Towers,Hyderabad,Gachibowli,93338000,5,5,4821,Penthouse,17.446839,78.417722,1.3,Yes,25,Available,Prestige Group,2022-08-16
PROP01034,Bopal Homes,Ahmedabad,Bopal,40913000,3,3,4428,Villa,23.030757,72.613253,1.1,Yes,25,Available,Lodha Group,2025-01-04
PROP00757,Hinjewadi Heights,Pune,Hinjewadi,36128000,3,3,3080,Independent House,18.587469,73.79589,7.1,No,3,Available,Prestige Group,2023-07-25
PROP00482,Andheri Enclave,Mumbai,Andheri,57493000,4,4,1900,Apartment,19.148832,72.892773,0.2,Yes,25,Sold,Puravankara,2023-10-28
PROP00172,Viman Nagar Enclave,Pune,Viman Nagar,16042000,3,2,1498,Apartment,18.520475,73.831895,0.4,Yes,3,Available,Godrej Properties,2022-08-26
PROP00195,Miyapur Heights,Hyderabad,Miyapur,10971000,3,2,1651,Apartment,17.318376,78.419343,7.4,Yes,15,Available,Tata Housing,2025-07-23
PROP00532,Saket Court,Delhi,Saket,19855000,1,,1832,Apartment,28.700895,77.151789,4.8,Yes,3,Available,Puravankara,2023-05-04
PROP00057,Nungambakkam Enclave,Chennai,Nungambakkam,11888000,3,2,1746,Independent House,13.048785,80.331635,4,Yes,25,Sold,Sobha Ltd,2025-12-24
PROP00325,Baner Court,Pune,Baner,6048000,2,2,568,Apartment,18.55092,73.886845,1.4,,2,Available,Godrej Properties,2025-11-05
PROP00113,Anna Nagar Estate,Chennai,Anna Nagar,4361000,1,1,603,Apartment,13.085539,80.336867,1.1,Yes,10,Available,Tata Housing,2023-08-08
PROP01090,Maninagar Gardens,Ahmedabad,Maninagar,5514000,2,1,582,Apartment,23.101203,72.584664,1.5,No,20,Sold,Oberoi Realty,2026-05-18
PROP00183,Anna Nagar Enclave,Chennai,Anna Nagar,19359000,2,1,1603,Apartment,13.024394,80.310715,3.4,Yes,3,Under Construction,Prestige Group,2025-12-07
PROP00217,SG Highway Enclave,Ahmedabad,SG Highway,59991000,4,3,4896,Villa,23.068419,72.527118,4.8,Yes,7,Available,Local Developer,2023-08-27
PROP00352,Pitampura Towers,Delhi,Pitampura,28900000,3,3,1576,Independent House,28.646102,77.053422,0.5,Yes,3,Under Construction,Sobha Ltd,2026-03-01
PROP00944,Indiranagar Residency,Bangalore,Indiranagar,9595000,4,3,1318,Apartment,12.961082,77.566421,1.6,Yes,25,Available,Tata Housing,2026-03-30
PROP01072,Banjara Hills Gardens,Hyderabad,Banjara Hills,38662000,3,3,3637,Villa,17.32764,78.470713,5.5,Yes,15,Sold,Independent Builder,2025-09-27
PROP00105,Greater Kailash Homes,Delhi,Greater Kailash,19951000,4,3,725,Apartment,28.634929,77.10667,4.2,Yes,7,Under Construction,DLF Ltd,2025-07-25
PROP00957,Rohini Gardens,Delhi,Rohini,11274000,3,3,611,Apartment,28.756972,77.088488,7.8,Yes,25,Available,Lodha Group,2025-12-24
PROP00439,Bopal Gardens,Ahmedabad,Bopal,7154000,1,1,788,Apartment,23.019223,72.541252,3,No,20,Available,Brigade Group,2022-12-19
PROP00054,Wakad Gardens,Pune,Wakad,20645000,2,1,1930,Apartment,18.443719,73.899062,6.6,Yes,1,Available,Independent Builder,2024-06-24
PROP00286,Maninagar Estate,Ahmedabad,Maninagar,30470000,4,3,3542,Villa,23.086216,72.503854,2.2,Yes,15,Available,Brigade Group,2024-09-24
PROP00883,Anna Nagar Towers,Chennai,Anna Nagar,25950000,3,3,2845,Independent House,13.061022,80.338781,2,Yes,0,Under Construction,Prestige Group,2023-10-21
PROP00339,HSR Layout Court,Bangalore,HSR Layout,36212000,4,4,2048,Apartment,13.012054,77.606641,0.9,No,3,Sold,Prestige Group,2022-09-28
PROP00541,Andheri Towers,Mumbai,Andheri,20289000,3,3,785,Apartment,19.027105,72.89141,6.2,Yes,0,Available,Lodha Group,2022-12-23
PROP00138,Thaltej Gardens,Ahmedabad,Thaltej,26223000,3,2,3641,Villa,23.018893,72.641132,0.3,No,2,Available,Lodha Group,2023-11-07
PROP00031,T Nagar Estate,Chennai,T Nagar,15471000,4,3,1846,Apartment,13.133648,80.310882,5.4,Yes,2,Available,DLF Ltd,2023-05-17
PROP00914,Tambaram Enclave,Chennai,Tambaram,7459000,1,1,571,Studio,13.006514,80.223733,4.6,Yes,3,Under Construction,Independent Builder,2025-02-27
PROP00234,Janakpuri Towers,Delhi,Janakpuri,18398000,3,3,913,Apartment,28.680062,77.048662,7.2,Yes,3,Available,DLF Ltd,2022-11-30
PROP00593,Whitefield Court,Bangalore,Whitefield,125800000,4,4,5469,Villa,12.950004,77.623288,6.4,Yes,0,Available,Shapoorji Pallonji,2024-08-01
PROP01056,Yelahanka Towers,Bangalore,Yelahanka,24396000,4,3,2110,Villa,12.895018,77.558641,1.5,Yes,2,Sold,Local Developer,2023-01-03
PROP00432,Rohini Enclave,Delhi,Rohini,42230000,2,1,1522,Apartment,28.634679,77.176115,6.1,Yes,0,Available,Lodha Group,2024-04-28
PROP00375,SG Highway Court,Ahmedabad,SG Highway,47481000,3,2,5329,Villa,23.052016,72.605035,3.8,Yes,2,Available,Tata Housing,2023-06-13
PROP00583,Powai Heights,Mumbai,Powai,51756000,3,3,1731,Independent House,19.142075,72.815171,5.2,Yes,3,Available,Godrej Properties,2023-07-21
PROP00661,Powai Gardens,Mumbai,Powai,64849000,4,4,2773,Independent House,19.048595,72.848466,8,No,2,Sold,Puravankara,2022-08-23
PROP00357,T Nagar Enclave,Chennai,T Nagar,12634000,4,3,1470,Apartment,13.086511,80.252154,6.4,Yes,7,Sold,DLF Ltd,2026-04-23
PROP00478,Kukatpally Estate,Hyderabad,Kukatpally,20437000,3,3,2114,Apartment,17.452656,78.508564,3.6,Yes,1,Available,Prestige Group,2022-03-15
PROP00509,Banjara Hills Estate,Hyderabad,Banjara Hills,16496000,2,1,1936,Apartment,17.394435,78.531312,7,No,25,Available,Puravankara,2025-11-12
PROP00546,Secunderabad Residency,Hyderabad,Secunderabad,14082000,4,3,1315,Apartment,17.419504,78.485867,2.3,No,25,Under Construction,Tata Housing,2025-08-23
PROP00983,Pitampura Towers,Delhi,Pitampura,72226000,4,3,2480,Villa,28.663624,77.118201,,Yes,1,Under Construction,Puravankara,2024-02-07
PROP01085,Navrangpura Residency,Ahmedabad,Navrangpura,36514000,4,4,2973,Villa,23.097106,72.610401,4.3,Yes,0,Sold,Oberoi Realty,2026-05-18
PROP00101,Koramangala Homes,Bangalore,Koramangala,18276000,3,2,2120,Independent House,12.961596,77.666026,1.9,No,5,Under Construction,Oberoi Realty,2022-04-20
PROP00588,Pitampura Enclave,Delhi,Pitampura,33986000,3,3,2176,Apartment,28.774354,77.173136,3.9,Yes,7,Available,Sobha Ltd,2025-12-29
PROP00994,Vasant Kunj Residency,Delhi,Vasant Kunj,11720000,1,1,614,Studio,28.655414,77.028307,3.2,Yes,2,Available,Prestige Group,2022-07-09
PROP00443,Viman Nagar Heights,Pune,Viman Nagar,9360000,3,2,1551,Independent House,18.556456,73.924577,7.4,No,5,Sold,Prestige Group,2024-06-19
PROP01149,Vastrapur Estate,Ahmedabad,Vastrapur,16402000,3,2,2129,Apartment,22.961049,72.552613,1,Yes,0,Available,Local Developer,2022-03-07
PROP00204,Baner Court,Pune,Baner,32717000,5,4,2306,Villa,18.594675,73.814583,2.2,Yes,7,Sold,Local Developer,2023-10-31
PROP01093,Hadapsar Towers,Pune,Hadapsar,9579000,4,4,791,Apartment,18.595975,73.781583,3.6,Yes,3,Sold,Local Developer,2023-04-13
PROP00842,Karol Bagh Court,Delhi,Karol Bagh,63412000,5,5,4036,Penthouse,28.668267,77.081612,7.4,Yes,10,Available,Local Developer,2022-06-01
PROP00210,HSR Layout Residency,Bangalore,HSR Layout,5834000,1,1,490,Studio,12.915381,77.612857,5,Yes,10,Available,Shapoorji Pallonji,2024-09-08
PROP00600,Dwarka Gardens,Delhi,Dwarka,34211000,3,3,1550,Apartment,28.776829,77.126948,3.1,Yes,10,Under Construction,Independent Builder,2024-02-22
PROP00783,Viman Nagar Enclave,Pune,Viman Nagar,105641000,5,5,5914,Penthouse,18.530078,73.855115,6.4,Yes,15,Under Construction,Independent Builder,2023-12-15
PROP01136,Nungambakkam Residency,Chennai,Nungambakkam,11869000,2,2,1266,Apartment,13.044355,80.346427,4.6,Yes,10,Available,Prestige Group,2025-03-15
PROP00047,Powai Gardens,Mumbai,Powai,57886000,4,4,1541,Apartment,19.152257,72.881642,2.4,Yes,2,Available,Brigade Group,2023-01-03
PROP00900,Navi Mumbai Residency,Mumbai,Navi Mumbai,14285000,4,4,788,Apartment,19.034462,72.927882,6.7,Yes,7,Sold,Brigade Group,2024-04-03
PROP00949,Hadapsar Gardens,Pune,Hadapsar,9333000,4,3,715,Apartment,18.521864,73.909346,3.3,Yes,15,Available,Independent Builder,2026-03-05
PROP00407,Vastrapur Enclave,Ahmedabad,Vastrapur,2888000,3,3,715,Apartment,23.090682,72.604479,4.8,Yes,7,Sold,Puravankara,2025-11-18
PROP00134,Nungambakkam Gardens,Chennai,Nungambakkam,7465000,2,1,560,Apartment,13.027971,80.295163,7.1,No,10,Sold,Lodha Group,2023-10-20
PROP00459,Marathahalli Towers,Bangalore,Marathahalli,3499000,1,1,380,Studio,12.965598,77.55306,6,Yes,7,Available,Godrej Properties,2025-07-22
PROP01010,Electronic City Estate,Bangalore,Electronic City,24078000,4,4,1378,Apartment,12.939655,77.6527,1,Yes,15,Available,Sobha Ltd,2023-05-25
PROP01084,Worli Residency,Mumbai,Worli,24909000,2,2,1241,Apartment,19.036824,72.803537,6,Yes,1,Available,Oberoi Realty,2026-03-11
PROP00809,Baner Court,Pune,Baner,17442000,2,2,1846,Apartment,18.484351,73.932196,5.6,Yes,15,Sold,DLF Ltd,2022-06-06
PROP01018,Saket Estate,Delhi,Saket,20696000,1,1,1753,Apartment,28.783816,77.042678,5.8,Yes,5,Sold,Tata Housing,2023-05-05
PROP00610,Hadapsar Court,Pune,Hadapsar,25640000,2,1,1984,Apartment,18.528647,73.873895,7.2,Yes,5,Under Construction,Oberoi Realty,2023-01-06
PROP00078,Kothrud Heights,Pune,Kothrud,29317000,3,2,2138,Independent House,18.450132,73.853337,3.3,Yes,10,Sold,Puravankara,2022-05-31
PROP01028,Powai Heights,Mumbai,Powai,17232000,1,1,482,Studio,19.10349,72.864192,7.3,Yes,1,Available,Lodha Group,2023-09-26
PROP00524,Porur Residency,Chennai,Porur,44001000,5,5,3118,Villa,13.0364,80.344139,2.8,Yes,25,Under Construction,Tata Housing,2024-09-02
PROP00087,Maninagar Homes,Ahmedabad,Maninagar,4581000,1,1,565,Apartment,22.970611,72.552233,5.7,Yes,0,Available,,2022-03-28
PROP00353,Prahlad Nagar Court,Ahmedabad,Prahlad Nagar,14111000,3,3,1813,Apartment,23.081184,72.633414,3.5,Yes,20,Sold,Oberoi Realty,2026-01-14
PROP00649,Powai Gardens,Mumbai,Powai,23543000,4,3,615,Apartment,19.076527,72.799439,6.7,No,15,Sold,Lodha Group,2025-03-17
PROP00135,Adyar Homes,Chennai,Adyar,4037000,1,1,395,Studio,13.088324,80.306399,7.5,Yes,7,Under Construction,Prestige Group,2022-03-16
PROP00511,Kharadi Gardens,Pune,Kharadi,5256000,1,1,410,Studio,18.458054,73.835834,2.5,Yes,0,Available,Brigade Group,2023-09-14
PROP00646,Yelahanka Enclave,Bangalore,Yelahanka,46119000,3,3,2744,Penthouse,13.016184,77.536896,3.8,No,2,Available,Sobha Ltd,2022-04-25
PROP00007,Tambaram Homes,Chennai,Tambaram,4149000,1,1,554,Studio,13.162306,80.272224,0.9,Yes,0,Available,Prestige Group,2026-06-11
PROP00553,Saket Residency,Delhi,Saket,13882000,4,4,569,Apartment,28.757588,77.076872,3.5,No,15,Available,Tata Housing,2022-02-17
PROP00140,Saket Heights,Delhi,Saket,33502000,3,2,2081,Apartment,28.736411,77.168548,6.1,Yes,2,Sold,Tata Housing,2026-06-01
PROP01114,Velachery Residency,Chennai,Velachery,13024000,3,2,1241,Apartment,13.091267,80.201263,0.9,Yes,10,Sold,Shapoorji Pallonji,2024-07-26
PROP00484,Prahlad Nagar Court,Ahmedabad,Prahlad Nagar,9222000,3,2,1133,Apartment,23.04715,72.510696,4,No,3,Under Construction,Tata Housing,2022-09-26
PROP00538,Jayanagar Towers,Bangalore,Jayanagar,22917000,1,1,1610,Apartment,12.914736,77.552582,6.6,Yes,7,Available,Sobha Ltd,2025-08-04
PROP00041,Marathahalli Residency,Bangalore,Marathahalli,12919000,4,4,956,Apartment,13.024491,77.553456,5.6,Yes,25,Sold,Godrej Properties,2026-06-19
PROP00077,HSR Layout Towers,Bangalore,HSR Layout,30499000,3,3,2713,Villa,12.975774,77.633906,3.9,Yes,15,Sold,Puravankara,2024-10-28
PROP00517,Gachibowli Gardens,Hyderabad,Gachibowli,8540000,1,1,1246,Apartment,17.308849,78.491164,3.2,Yes,0,Under Construction,Shapoorji Pallonji,2022-12-11
PROP00255,Banjara Hills Estate,Hyderabad,Banjara Hills,16228000,4,3,1935,Apartment,17.439245,78.496035,7.9,Yes,0,Sold,Prestige Group,2024-11-01
PROP00958,Nungambakkam Estate,Chennai,Nungambakkam,4729000,2,1,599,Apartment,13.142219,80.228271,3.7,Yes,25,Available,Tata Housing,2024-06-10
PROP00995,Koramangala Residency,Bangalore,Koramangala,60556000,4,4,3855,Villa,12.936162,77.661154,2,Yes,1,Available,Sobha Ltd,2022-07-08
PROP00669,Saket Residency,Delhi,Saket,94194000,5,4,3167,Villa,28.66942,77.12176,7.4,Yes,0,Sold,Godrej Properties,2022-07-03
PROP00104,Worli Court,Mumbai,Worli,31196000,3,3,1486,Apartment,19.140824,72.893178,0.3,Yes,1,Available,DLF Ltd,2025-06-13
PROP00239,OMR Gardens,Chennai,OMR,26161000,4,3,3056,Independent House,13.050731,80.217898,5.3,Yes,3,Available,Prestige Group,2026-02-26
PROP00139,Kothrud Towers,Pune,Kothrud,12786000,2,2,1968,Apartment,18.459316,73.825789,3.4,Yes,0,Sold,Lodha Group,2024-01-23
PROP00052,Nungambakkam Heights,Chennai,Nungambakkam,11282000,2,1,1091,Apartment,13.131325,80.222351,1.1,Yes,25,Available,Lodha Group,2022-10-19
PROP00677,T Nagar Residency,Chennai,T Nagar,5521000,3,3,801,Apartment,13.044619,80.2196,0.8,Yes,2,Available,Puravankara,2026-06-18
PROP00637,Powai Heights,Mumbai,Powai,65461000,2,1,1481,Apartment,19.012037,72.881985,5.9,Yes,20,Available,Oberoi Realty,2022-02-12
PROP00206,Madhapur Court,Hyderabad,Madhapur,4577000,1,1,396,Studio,17.353674,78.519453,4.9,Yes,5,Available,,2023-05-24
PROP00872,Maninagar Gardens,Ahmedabad,Maninagar,5350000,1,1,731,Apartment,23.038348,72.549408,7,No,7,Available,Independent Builder,2022-08-04
PROP00850,Kothrud Towers,Pune,Kothrud,27195000,3,3,3155,Independent House,18.490854,73.813517,1.8,Yes,1,Available,Lodha Group,2023-04-23
PROP00826,Prahlad Nagar Towers,Ahmedabad,Prahlad Nagar,11628000,3,2,1804,Independent House,23.06848,72.60333,4.6,Yes,1,Available,Lodha Group,2022-02-23
PROP00545,Malad Court,Mumbai,Malad,25570000,1,1,610,Studio,19.029478,72.810725,3.9,Yes,1,Available,Independent Builder,2026-03-19
PROP00118,HSR Layout Enclave,Bangalore,HSR Layout,11035000,3,3,1131,Apartment,12.993209,77.602735,1.2,Yes,20,Available,Shapoorji Pallonji,2025-08-05
PROP00066,Pitampura Homes,Delhi,Pitampura,42261000,5,4,3045,Villa,28.768294,77.130918,1.4,No,5,Under Construction,Lodha Group,2025-08-01
PROP00039,Gachibowli Enclave,Hyderabad,Gachibowli,22615000,2,2,3149,Independent House,17.315979,78.559866,0.5,Yes,2,Available,DLF Ltd,2025-06-26
PROP00973,Porur Heights,Chennai,Porur,30293000,3,3,3714,Villa,13.115028,80.20141,0.9,Yes,10,Available,Sobha Ltd,2022-10-09
PROP00284,Vastrapur Heights,Ahmedabad,Vastrapur,13034000,2,1,1709,Apartment,23.097338,72.609147,4,Yes,0,Available,Puravankara,2023-04-20
PROP00493,Karol Bagh Estate,Delhi,Karol Bagh,28964000,5,5,2208,Villa,28.738195,77.179218,6.8,Yes,0,Available,Puravankara,2024-11-17
PROP01075,Indiranagar Residency,Bangalore,Indiranagar,4735000,4,3,597,Apartment,12.951963,77.580391,2.4,Yes,15,Sold,Shapoorji Pallonji,2024-10-31
PROP00132,Koramangala Towers,Bangalore,Koramangala,95688000,5,5,3616,Villa,12.938072,77.560621,5.8,Yes,10,Sold,Local Developer,2024-09-08
PROP00724,Vasant Kunj Court,Delhi,Vasant Kunj,69829000,4,3,2866,Independent House,28.654867,77.115637,5.1,Yes,2,Available,Prestige Group,2022-01-11
PROP00162,Kharadi Towers,Pune,Kharadi,8943000,3,3,1025,Apartment,18.563441,73.929477,3.3,Yes,0,Sold,Puravankara,2024-10-01
PROP00305,Vasant Kunj Court,Delhi,Vasant Kunj,17131000,3,3,1519,Independent House,28.636658,77.175425,4,Yes,15,Under Construction,Puravankara,2024-01-31
PROP00895,Indiranagar Homes,Bangalore,Indiranagar,6973000,3,3,935,Apartment,12.90098,77.671775,3.9,Yes,15,Available,Independent Builder,2023-10-19
PROP00807,Pitampura Residency,Delhi,Pitampura,12734000,3,3,1126,Apartment,28.702439,77.081237,7.1,Yes,3,Available,Independent Builder,2023-08-30
PROP00896,Prahlad Nagar Estate,Ahmedabad,Prahlad Nagar,8232000,2,2,1467,Apartment,23.042714,72.556078,3.1,No,0,Available,Brigade Group,2025-02-23
PROP00521,Vastrapur Estate,Ahmedabad,Vastrapur,12662000,3,3,1463,Apartment,23.022569,72.616661,1.3,Yes,2,Available,Oberoi Realty,2025-02-10
PROP00901,Saket Homes,Delhi,Saket,113900000,4,3,3731,Villa,28.72429,77.05528,7.1,Yes,7,Sold,Oberoi Realty,2024-04-27
PROP00321,Rohini Estate,Delhi,Rohini,45949000,2,2,2014,Apartment,28.66135,77.046609,4,Yes,7,Available,Puravankara,2024-01-31
PROP00825,Bopal Estate,Ahmedabad,Bopal,12002000,3,2,2045,Independent House,23.088576,72.618688,1.8,Yes,5,Sold,Godrej Properties,2024-07-27
PROP00411,Dwarka Heights,Delhi,Dwarka,15781000,1,1,695,Apartment,28.718933,77.074656,1.8,Yes,2,Sold,Brigade Group,2023-04-12
PROP00408,Saket Homes,Delhi,Saket,140906000,5,5,3687,Villa,28.630119,77.0513,4.1,Yes,25,Sold,Lodha Group,2023-12-14
PROP00684,Kukatpally Court,Hyderabad,Kukatpally,8205000,1,1,990,Apartment,17.328206,78.457012,0.3,Yes,5,Available,Tata Housing,2026-06-17
PROP00012,Anna Nagar Towers,Chennai,Anna Nagar,17246000,4,4,1880,Apartment,13.085512,80.210061,2,Yes,0,Sold,Sobha Ltd,2025-04-20
PROP01150,Janakpuri Residency,Delhi,Janakpuri,39674000,4,4,3109,Independent House,28.723776,77.139249,0.5,Yes,7,Available,Sobha Ltd,2025-01-03
PROP00247,Kothrud Gardens,Pune,Kothrud,8990000,2,1,1298,Independent House,18.51149,73.796475,2.2,Yes,2,Sold,Independent Builder,2022-01-20
PROP00419,Kharadi Heights,Pune,Kharadi,20087000,2,1,2254,Independent House,18.44865,73.837973,3.8,Yes,5,Available,Independent Builder,2025-02-18
PROP00061,Aundh Court,Pune,Aundh,7641000,3,3,639,Apartment,18.553236,73.906525,3.2,Yes,10,Under Construction,Prestige Group,2024-10-25
PROP01017,Nungambakkam Estate,Chennai,Nungambakkam,25694000,3,,3149,Independent House,13.107258,80.321042,,Yes,3,Sold,Sobha Ltd,2023-05-08
PROP00520,Whitefield Towers,Bangalore,Whitefield,17047000,3,3,1383,Apartment,12.956799,77.551998,7.1,Yes,15,Under Construction,Independent Builder,2022-07-27
PROP00880,Rohini Gardens,Delhi,Rohini,48066000,3,3,1908,Apartment,28.647422,77.076926,3,Yes,7,Available,Local Developer,2026-06-24
PROP00873,Maninagar Homes,Ahmedabad,Maninagar,3848000,1,1,610,Studio,23.076307,72.648694,0.8,,10,Available,Puravankara,2023-03-30
PROP00916,Bandra Estate,Mumbai,Bandra,27966000,1,1,1191,Apartment,19.020096,72.831782,6.8,Yes,20,Under Construction,Tata Housing,2024-07-03
PROP00728,Gachibowli Towers,Hyderabad,Gachibowli,87557000,3,3,4387,Villa,17.409517,78.411864,3.5,Yes,5,Under Construction,DLF Ltd,2022-10-13
PROP01082,Worli Heights,Mumbai,Worli,46950000,3,3,2172,Apartment,19.005271,72.847496,0.8,Yes,15,Sold,Tata Housing,2023-08-11
PROP01089,Gachibowli Heights,Hyderabad,Gachibowli,14382000,4,3,1316,Apartment,17.313544,78.513424,3.7,Yes,20,Sold,Shapoorji Pallonji,2024-01-25
PROP00715,Baner Gardens,Pune,Baner,19246000,1,1,1520,Apartment,18.511411,73.785605,1.2,No,10,Under Construction,Sobha Ltd,2025-01-24
